customer_id,name,phone,address,area,customer_type,first_purchase_date,is_valid_phone,clv,purchase_frequency,recency,avg_basket_size,customer_segment,repeat_customer_flag
562,Jai Palla,9485593692,"89
Deol Circle",Gai Ghat,contractor,2023-10-27,1,10077.88,7.0,171,9263.432685714286,Promising,1
563,Isha Vaidya,9390378111,"62/038
Sanghvi Road",Civil Lines,retail,2023-07-16,1,12193.04,8.0,261,7884.89505,Promising,1
564,Robert Dyal,9970471079,Not Provided,Reoti,retail,2023-04-22,1,11029.52,11.0,8,7641.675818181818,Champions,1
565,Hritik Kala,9923390510,"H.No. 063, Roy Chowk",Rasra Road,retail,2023-05-03,1,6466.7300000000005,9.0,56,4926.192611111112,Loyal Customers,1
566,Dalbir Hora,9805302800,"H.No. 38, Suri Ganj",Mau Bazar,retail,2023-06-14,1,4996.21,6.0,167,3715.8216666666667,Need Attention,1
567,Tarak Shah,9335591393,"015
Shenoy Chowk",Dubhar,contractor,2023-12-17,1,3399.7599999999998,7.0,236,3700.7356571428572,Need Attention,1
568,Rohan Keer,9286521875,"534
Pai Path",Gai Ghat,retail,2023-11-17,1,5204.3,3.0,764,8208.269999999999,Lost,1
569,Zayyan Chahal,9130286569,"53/724, Dani Path",Sikandarpur,painter,2023-09-03,1,856.22,6.0,209,6607.877533333333,Need Attention,1
570,Ekalinga Walla,9704633564,"H.No. 18
Krishnan Path",Reoti,contractor,2023-06-10,1,31595.97,13.0,229,8408.485766666667,Champions,1
571,Libni Chaudhuri,9288502642,"H.No. 436
Chowdhury Zila",Civil Lines,retail,2023-10-14,1,6890.35,4.0,8,11283.56225,Promising,1
572,Vrishti Kala,9121397518,Not Provided,Sikandarpur,contractor,2023-04-23,1,2994.59,9.0,51,2750.2888000000003,Loyal Customers,1
573,Pushti Mangal,9240112087,"67/396, Mittal Nagar",Gai Ghat,retail,2023-10-06,1,17862.48,14.0,42,9714.551485714286,Champions,1
574,Sneha Raman,9258604568,"H.No. 758, Sur Path",Sikta Mohalla,retail,2024-01-05,1,5879.53,4.0,112,10571.613625,Need Attention,1
575,Atharv Vora,9491797490,"29/99
Goswami Road",Dubhar,painter,2023-04-08,1,10552.51,8.0,30,10628.4455,Champions,1
576,Zaitra Shah,9461379699,"63/56, Prashad Circle",Rasra Road,contractor,2023-10-16,1,11804.45,11.0,74,7914.564718181819,Champions,1
577,Maanas Divan,9569083854,"539, Ratti Marg",Gai Ghat,contractor,2024-04-12,1,20846.04,7.0,134,7567.388333333333,Loyal Customers,1
578,Manbir Kannan,9703418543,"62
Sastry Street",Gai Ghat,retail,2023-11-27,1,16832.760000000002,10.0,82,10045.85693,Champions,1
579,Daksh Kaur,9732380409,"H.No. 528, Shere Circle",Kotwali,retail,2023-06-24,1,15934.75,8.0,229,12121.6430375,Loyal Customers,1
580,Oviya Brahmbhatt,988257628,"63/72, Nori Chowk",Dubhar,retail,2023-05-15,0,17096.65,9.0,42,12475.677944444446,Champions,1
581,Anirudh Chaudhuri,9927672827,Not Provided,Sikandarpur,painter,2023-05-09,1,19595.07,9.0,57,11687.076111111111,Champions,1
582,Manthan Singh,9968449816,"46/557
Narayanan Road",Sikandarpur,retail,2023-04-22,1,24455.629999999997,11.0,215,7444.310619999999,Champions,1
583,Hredhaan Vasa,9632774653,"623
Mitter Marg",Civil Lines,retail,2023-05-13,1,6902.46,7.0,175,4945.862028571429,Need Attention,1
584,Wazir Chahal,9443080569,"22, Mukhopadhyay Zila",Sikta Mohalla,retail,2024-06-23,1,3322.16,3.0,215,6907.170000000001,Lost,1
585,Isaiah Kari,9819433407,"46/291
Desai Marg",Reoti,painter,2023-04-24,1,8462.16,7.0,91,10911.176242857142,Loyal Customers,1
586,Mohini Shere,9325146786,Not Provided,Kotwali,retail,2023-11-30,1,15871.28,8.0,56,4901.229357142857,Champions,1
587,Odika Pillai,98735382,"H.No. 10, Dave Road",Dubhar,contractor,2023-07-14,0,3386.3399999999997,12.0,42,4043.5604416666665,Champions,1
588,Oeshi Gaba,9544549689,"85/610, Nagar Zila",Bansdih,painter,2024-03-15,1,6275.25,6.0,103,6576.9221333333335,Promising,1
589,Pallavi Tandon,9989924715,"H.No. 47, Choudhry Street",Civil Lines,retail,2023-10-08,1,23413.14,12.0,6,8274.102509090908,Champions,1
590,Timothy Bansal,9179144854,Not Provided,Mau Bazar,retail,2023-04-15,1,8534.71,5.0,179,7785.009999999999,Need Attention,1
591,Elijah Jha,9212447665,"225
Wadhwa Road",Dubhar,retail,2023-10-21,1,26443.34,7.0,231,10879.535100000001,Loyal Customers,1
592,Xalak Varkey,9180533234,"28, Taneja Circle",Sikta Mohalla,retail,2023-06-04,1,3089.71,7.0,241,5451.7014714285715,Need Attention,1
593,Omkaar Sachdeva,9758896006,"83/808
Yohannan Ganj",Dubhar,retail,2024-04-14,1,13341.46,11.0,65,6600.453345454545,Champions,1
594,Harinakshi Shanker,9277164387,"572
Choudhary Ganj",Mau Bazar,painter,2023-10-04,1,7883.929999999999,7.0,169,12899.40497142857,Promising,1
595,Mohammed Gupta,9320708138,"55/287
Dasgupta",Bansdih,retail,2023-04-24,1,5844.95,7.0,147,5680.082785714286,Need Attention,1
596,Logan Raj,9883803621,"00/94, Nigam Ganj",Kotwali,contractor,2025-06-17,1,1731.65,3.0,41,3938.606333333333,Promising,1
597,Eesha Mangat,9153295652,"830, Venkataraman Nagar",Reoti,retail,2023-06-12,1,10177.869999999999,7.0,162,7136.332857142857,Need Attention,1
598,Balhaar Madan,9487437,"H.No. 09
Magar Nagar",Sikandarpur,retail,2024-08-20,0,585.64,3.0,475,837.1166666666667,Lost,1
599,Nicholas Tata,9204138,"H.No. 48, Natt Zila",Sikta Mohalla,retail,2023-04-05,0,6254.5,9.0,106,8768.316311111112,Loyal Customers,1
600,Agastya Bhavsar,9224026766,"H.No. 61, Chadha Chowk",Reoti,retail,2023-10-10,1,10117.44,8.0,20,9356.668575,Champions,1
601,Panini Khalsa,9384546308,"63/525
Gera Marg",Rasra Road,painter,2023-04-16,1,10180.43,8.0,101,8506.6966375,Loyal Customers,1
602,Aishani Kibe,9509573649,"H.No. 13
Sabharwal Zila",Kotwali,retail,2023-05-19,1,14986.21,7.0,44,13231.555057142858,Loyal Customers,1
603,Warhi Rattan,9382824466,"44/03, Acharya Road",Mau Bazar,retail,2023-07-21,1,5508.38,6.0,206,5185.901316666666,Need Attention,1
604,Dev Sawhney,9847829989,"727, Varkey Street",Gai Ghat,retail,2023-04-28,1,13088.5,7.0,52,11142.627771428572,Loyal Customers,1
605,Panini Chaudry,9544514776,"H.No. 45
Patla Street",Bansdih,painter,2023-11-09,1,3714.07,7.0,79,5417.169471428571,Promising,1
606,Ishani Zachariah,9515652006,"829
Parmer Road",Bansdih,retail,2023-07-22,1,12453.33,8.0,64,13946.323475,Champions,1
607,Janani Halder,9609838807,"H.No. 343
Basu Ganj",Kotwali,contractor,2024-02-13,1,2558.84,8.0,184,6323.2321,Promising,1
608,Avi Goel,986697990,"H.No. 382
Mitra Marg",Sikandarpur,retail,2023-04-18,0,2334.95,3.0,242,3210.9400000000005,Lost,1
609,Aarush Prakash,9766013190,"H.No. 35
Sood Road",Reoti,contractor,2023-09-03,1,1738.0599999999997,7.0,97,11811.98622857143,Loyal Customers,1
610,Victor Arora,9279491823,"86/20, Dyal Path",Rasra Road,retail,2023-07-25,1,1595.01,8.0,39,3907.745575,Loyal Customers,1
611,Jalsa Ramaswamy,9184147554,"H.No. 865
Lala Marg",Rasra Road,retail,2023-11-12,1,3039.36,6.0,93,7720.795116666667,Promising,1
612,Diya Chaudry,9376903372,"98/089
Bahri Chowk",Sikta Mohalla,painter,2023-05-18,1,8140.38,10.0,5,4783.722,Loyal Customers,1
613,Ekaja Chander,9526656677,"H.No. 73
Rao Chowk",Bansdih,retail,2023-11-19,1,19738.64,10.0,48,12332.86907,Champions,1
614,Devansh Saran,9113275526,"H.No. 82
Pandit Ganj",Bansdih,retail,2023-08-01,1,4267.23,8.0,96,4157.685375,Promising,1
615,Qadim Bir,9220816186,"06
Chand Marg",Sikandarpur,contractor,2023-06-19,1,23690.7,11.0,24,7125.1491399999995,Champions,1
616,Manan Venkatesh,9207593219,"39/461
Thakkar",Sikta Mohalla,contractor,2023-09-03,1,20888.77,9.0,207,11160.734222222221,Loyal Customers,1
617,Zashil Pillai,9675132064,"041
Shenoy Road",Kotwali,contractor,2023-05-18,1,30580.72,9.0,146,12968.5442,Loyal Customers,1
618,Chaitaly Agrawal,9621392697,"754, Chandran",Rasra Road,retail,2023-05-01,1,17285.01,7.0,67,17818.171742857143,Loyal Customers,1
619,Yatin Bhandari,9254460628,"H.No. 81
Sama",Dubhar,retail,2023-10-21,1,8692.03,8.0,106,7394.548225,Loyal Customers,1
620,Sanaya Ganguly,9455939049,Not Provided,Reoti,retail,2023-04-17,1,13042.900000000001,13.0,117,4888.861261538462,Loyal Customers,1
621,Aahana Desai,94999051,"51, Thaman Nagar",Reoti,painter,2024-02-27,0,5170.98,8.0,135,4986.51225,Promising,1
622,Warda Mammen,9835354265,"H.No. 898
Dugar Street",Rasra Road,painter,2023-04-20,1,5430.9400000000005,7.0,239,6861.6098,Need Attention,1
623,Wridesh Rai,9898567178,"86/645, Suri Chowk",Kotwali,retail,2023-05-16,1,16424.2,5.0,242,15268.885440000002,Promising,1
624,Warhi Rai,9749591392,"H.No. 042
Mannan Street",Civil Lines,contractor,2023-04-20,1,25461.32,9.0,231,9651.7697125,Loyal Customers,1
625,Tanish Borra,9537195843,"540, Chandran Zila",Gai Ghat,painter,2024-01-08,1,19132.28,7.0,68,7577.650183333334,Loyal Customers,1
626,Yatan Kamdar,9653266624,Not Provided,Bansdih,painter,2023-04-12,1,17314.17,13.0,233,9234.447538461538,Champions,1
627,Gopal Banerjee,9662948033,Not Provided,Civil Lines,retail,2023-06-27,1,4379.76,7.0,62,7006.159285714285,Promising,1
628,Mohini Bandi,9315528733,"22/57, Wable Road",Reoti,painter,2023-04-05,1,16070.24,12.0,6,8510.220333333333,Champions,1
629,Abhiram Datta,9486949792,"362
Tara Path",Reoti,retail,2023-04-17,1,16451.190000000002,11.0,93,11014.474036363636,Champions,1
630,Darsh Chaudhari,9782266083,"58/259, Sagar Street",Civil Lines,retail,2023-04-08,1,15410.880000000001,13.0,218,9768.01306923077,Champions,1
631,Harrison Mohanty,9737849448,"19/48
Garg Nagar",Reoti,retail,2023-04-13,1,3867.32,5.0,555,10984.82166,Need Attention,1
632,Xiti Nigam,9475551835,"34/04, Sankaran Nagar",Kotwali,contractor,2023-05-02,1,24395.120000000003,9.0,62,11207.6041125,Champions,1
633,Saumya Kota,9839647637,Not Provided,Mau Bazar,contractor,2023-09-27,1,2819.74,4.0,211,4526.195,Lost,1
634,Wishi Ahluwalia,9714457408,"H.No. 56
Khare Zila",Civil Lines,retail,2023-05-01,1,22130.68,10.0,22,15978.92148,Champions,1
635,Gauri Comar,9827669728,"444, Subramaniam Marg",Bansdih,contractor,2023-08-22,1,4382.27,5.0,501,7192.151019999999,Lost,1
636,Chakrika Dayal,9937844678,"118, Mody Zila",Reoti,retail,2023-10-30,1,20333.67,7.0,200,7340.809,Loyal Customers,1
637,Jagdish Kant,9795109916,"64/434, Bahri Street",Civil Lines,painter,2024-09-25,1,2040.72,6.0,88,10230.818299999999,Promising,1
638,Naksh Seth,9964454042,"896, Peri Nagar",Kotwali,retail,2024-01-06,1,10041.41,8.0,31,7901.323,Loyal Customers,1
639,Mugdha Chaudhari,9504237434,"88/95
Batra Zila",Civil Lines,retail,2023-04-08,1,4208.669999999999,4.0,1005,7258.420125,Lost,1
640,Utkarsh Natarajan,9827133833,"06, Agarwal Zila",Sikandarpur,retail,2023-11-29,1,6134.6,5.0,258,9198.52148,Lost,1
641,Chameli Bedi,9649233665,"94/30
Kumar Zila",Gai Ghat,retail,2023-04-26,1,9010.380000000001,6.0,78,11013.1189,Loyal Customers,1
642,Ishaan Bhasin,9737558411,"03/61, Krish Path",Sikta Mohalla,contractor,2023-05-17,1,6834.38,7.0,79,10865.172785714285,Loyal Customers,1
643,Kritika Lad,9461081823,"64
Bail Circle",Kotwali,retail,2023-10-04,1,19848.93,10.0,199,12122.10658,Loyal Customers,1
644,Daksha Malhotra,9863531123,"H.No. 057
Loke Nagar",Civil Lines,retail,2023-05-10,1,4721.2300000000005,6.0,215,6499.6172,Need Attention,1
645,Ati Borah,9921921869,Not Provided,Sikandarpur,retail,2023-11-06,1,11377.98,12.0,111,6436.9024,Champions,1
646,Rachana Mani,9443152572,"95/161, Natarajan Nagar",Reoti,retail,2023-06-14,1,6318.08,10.0,32,8367.42698,Champions,1
647,Om Kapur,9378556835,"115, Oza Marg",Mau Bazar,painter,2023-05-19,1,10163.82,8.0,88,7949.2020125,Loyal Customers,1
648,Chatresh Goswami,9714225883,"34
Luthra Nagar",Civil Lines,contractor,2023-07-09,1,5844.58,9.0,171,6387.995555555555,Loyal Customers,1
649,Vasudha Khosla,9785383997,"89/219, Mallick Path",Gai Ghat,contractor,2023-04-24,1,2508.71,8.0,40,4821.0300875,Loyal Customers,1
650,Nicholas Sabharwal,9282521788,"723, Dave Chowk",Rasra Road,retail,2023-04-22,1,8599.3,11.0,100,10175.169809090909,Champions,1
651,Charvi Contractor,9237378973,"H.No. 66, Oak Path",Bansdih,retail,2023-05-20,1,17449.91,7.0,26,11493.261428571428,Loyal Customers,1
652,Dalbir Pall,9296568144,"82/338, Nagi Marg",Sikta Mohalla,contractor,2023-05-17,1,4139.82,6.0,65,8227.441783333334,Promising,1
653,Chakrika Upadhyay,9339796534,"23/16
Sandal Circle",Gai Ghat,retail,2023-04-23,1,29943.22,15.0,88,7092.908392857143,Champions,1
654,Tejas Narayanan,9728751749,"H.No. 24, Madan Circle",Reoti,retail,2023-11-19,1,3790.3199999999997,8.0,423,4998.3754875,Need Attention,1
655,Unnati Bava,9781178315,"97
Kar Nagar",Sikta Mohalla,retail,2023-10-17,1,10793.31,7.0,558,10365.623171428571,Need Attention,1
656,Sachi Ganesan,9308889819,"448
Pandit Marg",Dubhar,retail,2023-10-29,1,3420.51,3.0,116,9492.550333333333,Need Attention,1
657,Mahika Menon,9543570539,"H.No. 24
Sahota Road",Rasra Road,retail,2023-08-12,1,20632.75,9.0,27,13579.043555555556,Champions,1
658,Warinder Dewan,9467938988,"H.No. 41, Sachar Circle",Reoti,painter,2023-09-24,1,5062.95,4.0,77,7622.860275,Need Attention,1
659,Aryan Atwal,9868443155,"734, Padmanabhan Zila",Gai Ghat,retail,2023-10-20,1,5431.43,7.0,178,5506.278714285714,Need Attention,1
660,Ekta Atwal,9289863614,Not Provided,Reoti,contractor,2023-06-08,1,15785.0,9.0,110,11238.911377777777,Loyal Customers,1
661,Garima Mital,9917325063,"08
Kuruvilla Ganj",Rasra Road,retail,2024-04-30,1,23851.54,8.0,186,8551.564971428572,Loyal Customers,1
662,Anvi Goyal,9919876144,"H.No. 938
Narula",Dubhar,retail,2024-01-11,1,6102.87,4.0,99,9311.451000000001,Need Attention,1
663,Samar Hari,9533140455,"65/538
Mittal Street",Mau Bazar,contractor,2023-07-09,1,16802.85,8.0,11,11107.246075,Champions,1
664,Anthony Mandal,9314119421,"H.No. 111, Krishnamurthy Nagar",Gai Ghat,retail,2024-03-30,1,10156.92,11.0,115,6323.699236363637,Loyal Customers,1
665,Aahana Sarma,9670193187,"663
Brahmbhatt Nagar",Civil Lines,contractor,2023-04-06,1,4400.31,5.0,91,5917.9951,Need Attention,1
666,Megha Ram,9469742752,"H.No. 345
Rama Road",Bansdih,retail,2023-08-12,1,3466.7,7.0,67,3774.8307142857147,Promising,1
667,Jeremiah Reddy,9279336562,Not Provided,Kotwali,contractor,2024-05-02,1,10992.1,4.0,2,13073.29,Loyal Customers,1
668,Fariq Bhatia,9658655427,"H.No. 935, Kari Street",Rasra Road,retail,2023-09-16,1,7078.530000000001,8.0,96,5454.71105,Promising,1
669,Liam Tara,9626325353,"31/866, Thakur Chowk",Dubhar,retail,2023-10-19,1,4149.73,7.0,54,7580.3182857142865,Loyal Customers,1
670,Nathaniel Nagy,9340863230,"H.No. 864
Keer Marg",Mau Bazar,retail,2023-04-13,1,11539.460000000001,8.0,122,6708.9326249999995,Loyal Customers,1
671,Rohan Chandran,9281445989,"53/83, Vora Street",Mau Bazar,contractor,2024-04-05,1,14688.27,6.0,28,4813.76288,Champions,1
672,Oliver Roy,9374651533,"49, Sura Road",Sikandarpur,painter,2024-04-19,1,7501.57,2.0,309,18242.495000000003,Lost,1
673,Bhavini Roy,9810784787,"H.No. 03
Rege",Mau Bazar,painter,2023-05-17,1,5113.0199999999995,6.0,600,6205.169633333334,Need Attention,1
674,Pallavi Chakrabarti,9547509357,"49/650
Sathe Chowk",Kotwali,contractor,2023-05-31,1,19203.59,7.0,249,9581.843566666666,Promising,1
675,Udant Chauhan,9264418972,"H.No. 83
Deo",Mau Bazar,retail,2023-04-21,1,1901.0900000000001,3.0,475,5813.5673333333325,Lost,1
676,Aishani Lalla,9810456933,"32/151
Kala Street",Sikandarpur,retail,2023-06-07,1,9752.61,6.0,162,7852.009999999999,Need Attention,1
677,Victor Garg,9247278210,"H.No. 27, Chopra Marg",Bansdih,contractor,2023-06-26,1,2932.48,6.0,125,11980.929916666666,Promising,1
678,Anamika Chandran,9226416530,"97
Lanka Road",Reoti,contractor,2023-12-04,1,5819.74,6.0,261,8858.018399999999,Need Attention,1
679,Samar Zacharia,9314479266,"55/04, Pillay Ganj",Civil Lines,retail,2024-03-29,1,18375.11,7.0,249,6826.4376,Promising,1
680,Ekantika Handa,9539972403,Not Provided,Reoti,retail,2023-11-19,1,14029.64,5.0,38,3868.6893749999995,Loyal Customers,1
681,Oscar Purohit,9838953322,"H.No. 718, Chopra Nagar",Mau Bazar,painter,2023-07-25,1,8347.86,9.0,221,4188.941066666667,Promising,1
682,Mugdha Bath,9195566069,"80
Dewan",Reoti,retail,2023-04-29,1,753.12,5.0,403,2835.0905599999996,Lost,1
683,Yashawini Saha,9196725534,Not Provided,Sikta Mohalla,retail,2023-05-01,1,16590.9,11.0,8,13279.44860909091,Champions,1
684,Widisha Sidhu,9791851361,"84/44
Chana Circle",Kotwali,painter,2023-05-17,1,16638.19,8.0,206,12550.707575,Loyal Customers,1
685,Ishwar Narasimhan,9153773200,"H.No. 057, Bhakta Ganj",Mau Bazar,retail,2023-04-19,1,18640.28,10.0,98,6364.747788888889,Champions,1
686,Alexander Bhatt,9486777550,"646
Murthy Path",Sikta Mohalla,painter,2023-04-20,1,4066.3199999999997,4.0,69,5859.565750000001,Need Attention,1
687,Januja Subramaniam,9914115345,Not Provided,Rasra Road,retail,2024-04-19,1,3304.84,6.0,143,5367.030916666667,Need Attention,1
688,Neel Wable,9283086166,"57, Bora Marg",Sikandarpur,contractor,2023-05-11,1,14133.83,10.0,67,7739.044449999999,Champions,1
689,Harish Ganguly,9887125715,"H.No. 82, Koshy Path",Rasra Road,retail,2023-05-02,1,4725.59,3.0,356,7266.173333333333,Lost,1
690,Anmol Nayak,9529765405,"H.No. 45
Pai Path",Dubhar,retail,2023-12-09,1,2155.92,6.0,204,2541.4964999999997,Need Attention,1
691,Bhavika Mammen,9613511668,"73/738
Tara Street",Rasra Road,contractor,2024-03-03,1,2348.17,8.0,10,3782.3174,Loyal Customers,1
692,Anthony Acharya,9847506709,"88, Kaul Ganj",Rasra Road,retail,2023-07-07,1,17620.25,5.0,97,6603.8150000000005,Loyal Customers,1
693,Yamini Chowdhury,9734313309,"H.No. 434, Buch Chowk",Reoti,retail,2023-12-06,1,7967.339999999999,8.0,222,10470.2822125,Loyal Customers,1
694,Inaya Dey,9507754288,"44, Chatterjee Circle",Rasra Road,retail,2023-12-28,1,5647.24,5.0,195,6360.03502,Lost,1
695,Karan Seth,9624117847,"H.No. 226, Tailor Marg",Mau Bazar,retail,2024-04-02,1,25250.690000000002,8.0,2,8902.64337142857,Champions,1
696,Inaya Upadhyay,943741042,"64
Aggarwal",Sikandarpur,retail,2024-05-02,0,5418.8,8.0,200,6637.46125,Promising,1
697,Devika Vasa,9340501969,"H.No. 423
Bora Path",Gai Ghat,contractor,2023-05-30,1,15863.0,7.0,400,14578.713714285714,Promising,1
698,Faqid Panchal,9838993835,"10/90, Chowdhury Circle",Civil Lines,retail,2023-04-09,1,3191.72,8.0,99,6910.4453375,Loyal Customers,1
699,Xiti Parikh,9812653878,"10/74, Bhatia",Bansdih,retail,2023-07-05,1,22308.579999999998,10.0,55,11515.94568,Champions,1
700,Ayush Merchant,9758111412,"21, Mistry Chowk",Rasra Road,painter,2024-04-28,1,7012.67,5.0,187,6448.8215199999995,Lost,1
701,Chavvi Bose,9603895158,"H.No. 571, Kant Nagar",Sikta Mohalla,retail,2023-05-07,1,16473.26,12.0,38,9092.018158333334,Champions,1
702,Elijah Ray,9444277942,"H.No. 50, Mittal Chowk",Mau Bazar,contractor,2023-05-31,1,458.31,5.0,256,5465.1972000000005,Lost,1
703,Vritti Vaidya,9691090113,"34, Goda Street",Civil Lines,retail,2023-04-22,1,4591.97,8.0,144,4076.8139250000004,Need Attention,1
704,Nirja Kakar,9576944168,"08/70, Oak Zila",Reoti,retail,2023-07-02,1,6097.47,9.0,64,7911.479388888888,Loyal Customers,1
705,Yash Padmanabhan,9227460504,"782, Boase Circle",Mau Bazar,retail,2023-10-01,1,3360.79,6.0,187,5726.8728,Need Attention,1
706,Tamanna Warrior,954274515,Not Provided,Sikta Mohalla,retail,2023-12-07,0,16613.2,9.0,58,9151.384777777777,Champions,1
707,Peter Bassi,9764717221,"61
Pau Path",Bansdih,contractor,2023-04-28,1,7723.9400000000005,13.0,105,4202.040561538462,Loyal Customers,1
708,Radha Sunder,9820990117,"H.No. 67
Dalal Road",Mau Bazar,retail,2024-06-30,1,11026.44,12.0,95,7260.858233333333,Champions,1
709,Anjali Gole,9587972689,"01/824
Pandya Circle",Sikandarpur,painter,2023-07-04,1,8345.75,8.0,2,8894.209225,Loyal Customers,1
710,Yug Bhalla,9490084550,"H.No. 584
Dugar Zila",Civil Lines,contractor,2024-04-27,1,16947.89,7.0,113,11822.605714285715,Loyal Customers,1
711,Charan Mall,9481327572,"338, Samra Nagar",Kotwali,retail,2023-11-04,1,7764.28,7.0,78,9016.004528571428,Loyal Customers,1
712,Bhavini Bakshi,9501461715,Not Provided,Rasra Road,retail,2023-04-29,1,20944.56,12.0,76,9534.537591666667,Champions,1
713,Qadim Mital,9982442542,"79/754, Sidhu Chowk",Sikta Mohalla,retail,2023-06-11,1,8972.91,5.0,428,8574.3067,Lost,1
714,Rayaan Sekhon,9310369078,"843
Ravi Chowk",Dubhar,retail,2023-04-20,1,24800.77,12.0,58,12215.471333333333,Champions,1
715,Zashil Sanghvi,9985358270,"95/71
Gupta Path",Sikta Mohalla,retail,2023-11-05,1,10978.89,11.0,101,6907.237272727273,Champions,1
716,Abdul Srinivasan,9149929379,"04/26, Narang Ganj",Sikandarpur,contractor,2024-03-26,1,8216.81,4.0,221,10211.251,Need Attention,1
717,Michael Tailor,9583725630,"13
Krishnan Street",Bansdih,retail,2023-11-11,1,7552.67,4.0,135,11602.105575,Need Attention,1
718,Oscar Chaudhari,963561317,Not Provided,Dubhar,retail,2023-12-23,0,7395.4800000000005,6.0,598,7627.872133333333,Need Attention,1
719,Wridesh Dalal,9618544245,"64, Dewan Street",Rasra Road,painter,2023-07-26,1,25803.83,9.0,253,8151.3507,Loyal Customers,1
720,Rajata Vora,9286455552,"H.No. 891
Peri Road",Dubhar,contractor,2024-09-12,1,17344.69,4.0,420,10951.042966666666,Promising,1
721,Anmol Mani,9750860170,"39/777
Mammen Path",Dubhar,contractor,2023-08-29,1,1899.3,5.0,472,2237.53736,Lost,1
722,Caleb Dugar,9753901994,"01, Raju Nagar",Kotwali,retail,2023-04-27,1,337.53000000000003,2.0,954,2398.923,Lost,1
723,Lopa Badal,9468141835,"H.No. 375, Nori Nagar",Rasra Road,retail,2023-04-06,1,8025.18,6.0,364,9010.6435,Need Attention,1
724,Naveen Jha,9746955700,"37/781, Kunda Chowk",Kotwali,retail,2023-11-30,1,10735.14,6.0,320,9151.639933333334,Need Attention,1
725,Falan Pandey,9688202182,"027, Venkatesh Marg",Bansdih,painter,2023-05-12,1,4766.610000000001,3.0,469,13842.438900000001,Lost,1
726,Devika Edwin,9315703009,"156
Cheema Marg",Gai Ghat,contractor,2023-11-29,1,15538.710000000001,7.0,168,10206.76,Promising,1
727,Urishilla Mall,9242455183,"H.No. 788, Bora Marg",Rasra Road,painter,2023-11-20,1,3760.96,7.0,104,3752.468857142857,Need Attention,1
728,Aradhana Roy,9845511804,"H.No. 81
Dutta Marg",Gai Ghat,retail,2023-11-02,1,2289.7900000000004,7.0,75,4729.6272714285715,Promising,1
729,Yachana Wali,9725783470,"H.No. 85
Banik Ganj",Dubhar,contractor,2024-01-30,1,30816.68,10.0,146,3041.1621,Loyal Customers,1
730,Oeshi Raghavan,9673273772,"H.No. 277
Saran Nagar",Mau Bazar,contractor,2023-04-24,1,4764.39,4.0,495,5847.005499999999,Lost,1
731,Rohan Mutti,9127135757,Not Provided,Mau Bazar,retail,2024-05-04,1,8148.43,7.0,81,7217.668142857142,Promising,1
732,Lavanya Pau,9905505027,"927
Naidu Zila",Kotwali,retail,2023-09-22,1,3021.82,5.0,123,9279.606,Need Attention,1
733,Omisha Mukherjee,9166607238,"674
Sibal Road",Bansdih,retail,2023-11-26,1,24926.98,9.0,206,16939.27037777778,Loyal Customers,1
734,Yachana Gour,9974053994,"26/832, Gopal Chowk",Bansdih,retail,2023-05-02,1,6685.43,7.0,222,9557.359314285713,Promising,1
735,Mahika Kaur,9897159606,"74/53, Malhotra Road",Bansdih,painter,2023-08-25,1,2431.0,6.0,31,4159.549749999999,Promising,1
736,Arin Aggarwal,9957728325,"256
Garg Ganj",Mau Bazar,contractor,2023-06-16,1,22446.93,6.0,161,7700.244000000001,Loyal Customers,1
737,Balhaar Patil,9946228305,"H.No. 32
Vohra Road",Bansdih,retail,2023-05-30,1,12941.05,10.0,60,9196.649000000001,Champions,1
738,Shaurya Mann,9898509546,"H.No. 35, Khare",Reoti,retail,2023-05-15,1,5903.74,9.0,82,5410.217133333334,Loyal Customers,1
739,Hiral Raju,9780525215,"402
Karan",Sikandarpur,painter,2023-05-17,1,14198.11,6.0,312,964.6460000000001,Promising,1
740,Joshua Sood,9747881832,"695
Mistry Path",Civil Lines,retail,2023-06-17,1,17413.33,8.0,154,4080.6828571428573,Loyal Customers,1
741,Christopher Borah,9290509600,Not Provided,Rasra Road,retail,2023-04-21,1,8816.32,9.0,30,8978.651277777777,Champions,1
742,Hiral Dutta,9228155179,"86/96, Sibal Ganj",Bansdih,contractor,2023-05-22,1,7660.4,10.0,178,5983.60266,Loyal Customers,1
743,Om Srinivasan,9272796036,"H.No. 492, Pradhan Road",Gai Ghat,retail,2023-06-19,1,11444.12,11.0,56,6973.7108727272725,Champions,1
744,Bachittar Subramanian,92662213,"16
Sane Circle",Sikandarpur,retail,2023-06-12,0,18709.48,11.0,19,8662.595627272727,Champions,1
745,Amrita Rajagopal,9423362525,"H.No. 64, Dube Nagar",Gai Ghat,painter,2023-04-23,1,8668.93,5.0,112,9981.305279999999,Need Attention,1
746,Ekapad Prabhakar,9859867290,"73, Koshy Street",Rasra Road,retail,2023-07-12,1,7950.2699999999995,4.0,97,13596.733100000001,Promising,1
747,Qushi Bhatti,9944238354,"46/20, Das Ganj",Bansdih,retail,2023-08-10,1,17154.04,9.0,290,9029.686444444444,Loyal Customers,1
748,Manya Samra,9475168561,"27/99
Dugar Nagar",Gai Ghat,retail,2023-10-14,1,11506.04,12.0,46,6765.61785,Champions,1
